# Cameras (738)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
cam0_frame_0000502	457204.5338368353550322	5547161.3851632177829742	246.0630201287419254	-100.2400687206022383	-30.3705072152990887	-95.8244347057952126	-0.0875548014682458	0.1263649434991691	0.9881123710359611	0.8583199812923769	0.5130084306691011	0.0104479556220525	-0.5055897214680193	0.8490313605025899	-0.1533779072389884
cam0_frame_0000503	457204.4621160387760028	5547160.3274606894701719	246.0561407275357908	-99.9536645717103482	-30.5238925312839307	-95.3383286225231075	-0.0801434078729042	0.1255601468543357	0.9888436093217348	0.8576811999213960	0.5141644674454889	0.0042260759447621	-0.5078976210575421	0.8484512655058132	-0.1488974700445715
cam0_frame_0000504	457204.3692880731541663	5547159.2987032737582922	246.0512240181389814	-100.1239348180321969	-30.5235989669967225	-95.5196164079293624	-0.0828570147601585	0.1268711033476797	0.9884525472881223	0.8574259180497709	0.5145744339264322	0.0058264059075364	-0.5078932074378832	0.8480075914074333	-0.1514186737289140
cam0_frame_0000505	457204.2777788470266387	5547157.9372665109112859	246.0506654129620472	-99.8173252557695605	-30.5352471543490935	-94.9344022897972906	-0.0740862882224040	0.1268139097395724	0.9891559301717758	0.8581245836690983	0.5134391762479189	-0.0015528028192250	-0.5080683229646998	0.8487039793652577	-0.1468609362948978
cam0_frame_0000506	457204.1975288939429447	5547156.8918264759704471	246.0429748477137082	-99.8888572637779504	-30.4957271722956200	-94.7380835519938955	-0.0711745037504690	0.1298555840008365	0.9889750842764830	0.8587224360234801	0.5124116886723039	-0.0054808012094626	-0.5074741056307929	0.8488650002301900	-0.1479805510816408
cam0_frame_0000507	457204.0868825057987124	5547155.8209394905716181	246.0495240505477170	-100.4001026884680101	-30.2953252367151329	-95.2623712841474344	-0.0791915057770383	0.1342530421066889	0.9877777209969181	0.8597974536462661	0.5106350129744830	-0.0004714105922849	-0.5044571776832611	0.8492514375670204	-0.1558683793275226
cam0_frame_0000508	457203.9968969865585677	5547154.7237835666164756	246.0404247997165612	-100.6277667591461551	-30.1529098438818366	-95.0992142657603807	-0.0768540145608195	0.1398180306483092	0.9871901431596216	0.8612657422390186	0.5081310293630902	-0.0049171377730086	-0.5023094481406419	0.8498551496014106	-0.1594723894741888
cam0_frame_0000509	457203.8954578433767892	5547153.5910233007743955	246.0544684839102274	-100.3434682414841319	-30.1208783624882201	-95.0752762893937984	-0.0765190045584156	0.1351723136164940	0.9878629902840544	0.8615773593165578	0.5076189953781861	-0.0027220294539069	-0.5018259617182984	0.8509120995513029	-0.1553039052396901
cam0_frame_0000510	457203.7838972751051188	5547152.4427587175741792	246.0553184636989101	-100.3054324122342535	-30.0462160574138863	-95.2492235094933619	-0.0791941148740637	0.1330762561424213	0.9879367399891709	0.8619915380614880	0.5069220095307476	0.0008152077643932	-0.5006983927273019	0.8516576696680574	-0.1548558465666394
cam0_frame_0000511	457203.6841897490667179	5547151.2677682302892208	246.0608266611149304	-99.8397098216789374	-29.9617095681151184	-95.0302803951694841	-0.0759643049083723	0.1270880396239290	0.9889782882168520	0.8630225724591827	0.5051634904278217	0.0013738139302275	-0.4994211287137555	0.8536149472234703	-0.1480542403004742
cam0_frame_0000512	457203.5589349368237890	5547150.0823489390313625	246.0551583006396470	-100.0150334795330451	-29.7671364937370875	-95.4206345713000275	-0.0820019835315904	0.1269429854320679	0.9885146195916774	0.8641684486510788	0.5031529236880868	0.0070730290623881	-0.4964761495307416	0.8548231476941442	-0.1509596605501085
cam0_frame_0000513	457203.4448377386434004	5547148.8712359536439180	246.0490445431252340	-99.8686522563248076	-29.7481079985663541	-95.4071827118498561	-0.0818146255460616	0.1245619714838694	0.9888329900983330	0.8643517804656100	0.5028212014133613	0.0081755131431511	-0.4961878340434058	0.8553684321210817	-0.1488034901406438
cam0_frame_0000514	457203.3306992117431946	5547147.6495164707303047	246.0435203620568529	-99.8028709106311851	-29.8838957800996319	-95.5341456709484618	-0.0836161177580459	0.1221167114951956	0.9889872868872845	0.8629954817773301	0.5051005120845220	0.0105958069002445	-0.4982440599575525	0.8543775403564597	-0.1476207141679680
cam0_frame_0000515	457203.2112814447609708	5547146.4518808405846357	246.0337500880349921	-100.0487846557886655	-29.9291617363587292	-95.7979990717044672	-0.0875496139959671	0.1239646261346340	0.9884168334040341	0.8622093827394065	0.5063887645155164	0.0128607732496958	-0.4989288981461055	0.8533482235522324	-0.1512176046462919
cam0_frame_0000516	457203.1144002897199243	5547145.2915522921830416	246.0299247774413232	-100.0349788894864247	-30.0118773935357268	-95.6013829375471857	-0.0845199547181238	0.1253432365430507	0.9885066769159223	0.8617869974840978	0.5071836956848765	0.0093738892021715	-0.5001795159957962	0.8526744817832566	-0.1508863144684310
cam0_frame_0000517	457203.0104611699352972	5547144.1695528728887439	246.0216443512550484	-100.1988434427049555	-30.0418070112714553	-95.7611232274481097	-0.0868960407480173	0.1267105536298121	0.9881262640478422	0.8612879305804968	0.5080066646997131	0.0105985497611033	-0.5006317795932286	0.8519821971259148	-0.1532780383545404
cam0_frame_0000518	457202.9140864624641836	5547143.0745481401681900	246.0238343950061619	-100.1382859180460372	-30.0474046059472712	-95.7569105156811844	-0.0868278072461763	0.1256951043478630	0.9882619453524462	0.8612456499631919	0.5080687671874202	0.0110479965665439	-0.5007163491521911	0.8520955747752926	-0.1523688588264181
cam0_frame_0000519	457202.8174289001617581	5547142.0165810817852616	246.0195506490865966	-100.2962026886500126	-29.9908314356566272	-95.7681621401982426	-0.0870465818042907	0.1284031980820380	0.9878944838992139	0.8617200604557349	0.5072855841723002	0.0099936729550848	-0.4998614107973859	0.8521584094599279	-0.1548050877147547
cam0_frame_0000520	457202.7268394561251625	5547140.9853092674165964	246.0164565554790670	-100.3453046608998847	-29.9608050468658895	-95.6473720848819227	-0.0852554914903631	0.1303628946456290	0.9877940154052107	0.8621622228510806	0.5065759410783666	0.0075576060396780	-0.4994074515455480	0.8522830114581550	-0.1555823438588059
cam0_frame_0000521	457202.5967161502339877	5547139.6031231321394444	246.0113624327762238	-100.6741511332925825	-29.8980387867410329	-95.7515574174571213	-0.0868778602656144	0.1352021766618777	0.9870018281753886	0.8625495892567324	0.5059292289009747	0.0066197746719596	-0.4984580659079655	0.8519131333472660	-0.1605726307990673
cam0_frame_0000522	457202.5027414549258538	5547138.4991504289209843	246.0143039034198580	-100.3665931903702813	-29.9912088712047193	-95.6633593421483397	-0.0854698935112770	0.1305439286707051	0.9877515780753728	0.8618745636084357	0.5070651263979679	0.0075626844295700	-0.4998671162498475	0.8519643421401107	-0.1558512939113109
cam0_frame_0000523	457202.3958675540634431	5547137.3586644669994712	246.0109444169301298	-100.5211114671886747	-30.0252191353564974	-95.8433001204415120	-0.0881460118131820	0.1315626388413167	0.9873811587540748	0.8613065637067322	0.5080022763454205	0.0092027465232697	-0.5003811386504592	0.8512490583189983	-0.1580941390244710
cam0_frame_0000524	457202.2938178069307469	5547136.1755182817578316	246.0117598900097562	-100.4352063516950722	-30.1045866549528114	-95.8139195941573121	-0.0876340356663250	0.1302231236960506	0.9876042799865119	0.8606612495993744	0.5090940970898615	0.0092419557617537	-0.5015799928534583	0.8508026436037345	-0.1566919666288653
cam0_frame_0000525	457202.1919624869478866	5547134.9766668733209372	246.0080563692842190	-100.5736277781039831	-30.1955320651036168	-95.7725667902263922	-0.0869326500857978	0.1328404119484621	0.9873176486331151	0.8599310716585340	0.5103615049201524	0.0070488503915656	-0.5029525488008435	0.8496378989010558	-0.1586006759308866
cam0_frame_0000526	457202.0889957298059016	5547133.7801542477682233	246.0104756224998539	-100.5846405089721429	-30.2694256359500287	-95.8145047101182428	-0.0874962709751953	0.1325456177403738	0.9873074808707052	0.8592211819454909	0.5115497657934156	0.0074697799763404	-0.5040668240041470	0.8489690785502881	-0.1586446992617377
cam0_frame_0000527	457201.9959072132478468	5547132.5939515503123403	246.0119837350382852	-100.3964507410021980	-30.3628743858651653	-95.6408903698344943	-0.0848113888655410	0.1307153358159944	0.9877856697184925	0.8586630742943812	0.5125064553894666	0.0059040687197106	-0.5054747799465560	0.8486758121724911	-0.1557068163933202
cam0_frame_0000528	457201.9063105910317972	5547131.4320706101134419	246.0162448530264214	-100.0651894344323978	-30.4881448547753813	-95.5089103308595924	-0.0827269530781747	0.1260041178506681	0.9885743338358917	0.8577540494293708	0.5140221569294887	0.0062620182906634	-0.5073600712727767	0.8484716757029854	-0.1506040291886342
